Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
021229;Carga Montada        ;154;RDJ3F75;Padronizada;Recarga Rota             ;               ;29/10/2025;29/10/2025;14:04;josesouza   ;            ;            ;            ;            ;00175;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;           
021229;Carregado            ;154;RDJ3F75;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;14:04;josesouza   ;            ;            ;            ;            ;00010;29/10/2025;14:04;29/10/2025;14:04;00026;0200655;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;           
021229;Saida Cdd/Fab        ;154;RDJ3F75;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;14:05;icaro.pa    ;            ;            ;            ;            ;00010;          ;     ;          ;     ;00026;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;           
021229;Entrada Cdd/Fab      ;154;RDJ3F75;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;18:39;icaro.pa    ;            ;            ;            ;            ;00010;          ;     ;          ;     ;00026;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;        274
021229;PC_Fisica            ;154;RDJ3F75;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;18:44;WMS         ;            ;            ;            ;            ;00010;          ;     ;          ;     ;00026;0200685;00000   ;             ;WMS            ;29/10/2025;Padronizada;00                                                            ;        143,92;           
021229;PC_Financeira        ;154;RDJ3F75;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;18:44;FECH AUTO   ;            ;            ;            ;            ;00010;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;           
021231;Gerado               ;000;       ;           ;                         ;               ;29/10/2025;28/10/2025;19:26;carvalho    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021231;Carga Montada        ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:32;carvalho    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021231;Nao gera carregamento;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:32;carvalho    ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;99                                                            ;          0,00;           
021231;PC_Fisica            ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:33;carvalho    ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;99                                                            ;          0,00;           
021231;PC_Financeira        ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:59;dias        ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021232;Gerado               ;000;       ;           ;                         ;               ;29/10/2025;28/10/2025;19:27;carvalho    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021232;Carga Montada        ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:33;carvalho    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021232;Nao gera carregamento;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:33;carvalho    ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;99                                                            ;          0,00;           
021232;PC_Fisica            ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:34;carvalho    ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;99                                                            ;          0,00;           
021232;PC_Financeira        ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;20:00;dias        ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021233;Gerado               ;000;       ;           ;                         ;               ;29/10/2025;28/10/2025;19:27;carvalho    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
021233;Carga Montada        ;000;       ;           ;                         ;               ;29/10/2025;29/10/2025;19:34;carvalho    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;          0,00;           
